DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;MESAFUERATERMINOS;OBSERVACIONNOVEDADMESA;FECHALLEGADA;SUFRAGANTES;ESTADOSOBRE;TOTALVOTOSURNA;TOTALVOTOSINCINERADOS;CANTIDADFIRMAS;SUFRAGANTESSEGUNE11;TACHADURASBORRONES;OBSERVACIONTACHADURASBORRONES;RECUENTOJURADOS;RECUENTOJURADOSSOLICITADOPOR;RECUENTOSOLICITADOREPRESENTACIONPARTIDO;OBSERVACIONRECONTADA;RECONTADAAUXILIAR;RECONTADAZONAL;RECONTADAMUNICIPAL;RECONTADAGENERAL;RECONTADANACIONAL;EXCLUIDA;MODIFICADA;APELADA
21;MAGDALENA;016;CIENAGA;01;03;COLVIRGINIAGOMEZSDCUATRO;011;01;PRESIDENTE;NO;;;173;BUEN ESTADO;172;0;6;172;SI;SE DESTRUYO UN TARJETON NULO;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;03;COLVIRGINIAGOMEZSDCUATRO;012;01;PRESIDENTE;NO;;;153;BUEN ESTADO;153;0;6;153;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;03;COLVIRGINIAGOMEZSDCUATRO;013;01;PRESIDENTE;NO;;;38;BUEN ESTADO;38;0;6;38;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;001;01;PRESIDENTE;NO;;;244;BUEN ESTADO;244;0;6;244;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;002;01;PRESIDENTE;NO;;;253;BUEN ESTADO;253;0;6;253;SI;SE OBSERVO UNA ENMENDADURA EN EL CANDIDATO ABELARDO DE LA ESPRIELLA, AL PARECER UN 7 LO CONVIRTIERON EN NUMERO 2;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;003;01;PRESIDENTE;NO;;;184;BUEN ESTADO;184;0;6;184;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;004;01;PRESIDENTE;NO;;;139;BUEN ESTADO;139;0;6;139;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;005;01;PRESIDENTE;NO;;;133;BUEN ESTADO;133;0;6;133;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;006;01;PRESIDENTE;NO;;;157;BUEN ESTADO;157;0;6;157;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;007;01;PRESIDENTE;NO;;;145;BUEN ESTADO;145;0;6;145;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;008;01;PRESIDENTE;NO;;;126;BUEN ESTADO;126;0;6;126;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;009;01;PRESIDENTE;NO;;;150;BUEN ESTADO;150;0;6;150;SI;EL E14 SE ENCONTRABA EN LA BOLSA DE LOS VOTOS, POR ESTA RAZON SE DIO APERTURA A DICHA BOLSA;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;010;01;PRESIDENTE;NO;;;154;BUEN ESTADO;154;0;6;154;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;011;01;PRESIDENTE;NO;;;127;BUEN ESTADO;127;0;6;127;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;04;I.E.LAMARIA;012;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;SI;EL JURADO NO TOTALIZARON NI ENUMERARON LOS VOTANTES EN EL E11, POR ENDE, LA COMISION PROCEDIO HACERLO CON LAPIZ;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;05;I.E.LAALIANZA;001;01;PRESIDENTE;NO;;;266;BUEN ESTADO;266;0;6;266;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;05;I.E.LAALIANZA;002;01;PRESIDENTE;NO;;;240;BUEN ESTADO;240;0;6;240;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;05;I.E.LAALIANZA;003;01;PRESIDENTE;NO;;;183;BUEN ESTADO;183;0;6;183;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;01;05;I.E.LAALIANZA;004;01;PRESIDENTE;NO;;;185;BUEN ESTADO;185;0;6;185;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;01;05;I.E.LAALIANZA;005;01;PRESIDENTE;NO;;;143;BUEN ESTADO;143;0;6;143;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;001;01;PRESIDENTE;NO;;;177;BUEN ESTADO;177;0;6;177;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;002;01;PRESIDENTE;NO;;;242;BUEN ESTADO;242;0;6;242;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;003;01;PRESIDENTE;NO;;;241;BUEN ESTADO;241;0;6;241;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;004;01;PRESIDENTE;NO;;;161;BUEN ESTADO;161;0;6;161;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;005;01;PRESIDENTE;NO;;;165;BUEN ESTADO;165;0;6;165;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;006;01;PRESIDENTE;NO;;;206;BUEN ESTADO;206;0;6;206;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;007;01;PRESIDENTE;NO;;;152;BUEN ESTADO;152;0;6;152;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;008;01;PRESIDENTE;NO;;;198;BUEN ESTADO;198;0;6;198;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;009;01;PRESIDENTE;NO;;;250;BUEN ESTADO;250;0;6;250;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;010;01;PRESIDENTE;NO;;;212;BUEN ESTADO;212;0;6;212;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;011;01;PRESIDENTE;NO;;;192;BUEN ESTADO;192;0;6;192;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;012;01;PRESIDENTE;NO;;;198;BUEN ESTADO;198;0;5;198;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;013;01;PRESIDENTE;NO;;;167;BUEN ESTADO;167;0;6;167;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;014;01;PRESIDENTE;NO;;;153;BUEN ESTADO;153;0;6;153;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;015;01;PRESIDENTE;NO;;;170;BUEN ESTADO;170;0;6;170;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;016;01;PRESIDENTE;NO;;;181;BUEN ESTADO;181;0;5;181;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;017;01;PRESIDENTE;NO;;;149;BUEN ESTADO;149;0;6;149;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;018;01;PRESIDENTE;NO;;;155;BUEN ESTADO;155;0;6;155;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;019;01;PRESIDENTE;NO;;;150;BUEN ESTADO;150;0;6;150;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;020;01;PRESIDENTE;NO;;;154;BUEN ESTADO;154;0;6;154;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;021;01;PRESIDENTE;NO;;;154;BUEN ESTADO;154;0;6;154;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;022;01;PRESIDENTE;NO;;;146;BUEN ESTADO;146;0;6;146;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;023;01;PRESIDENTE;NO;;;116;BUEN ESTADO;116;0;6;116;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;024;01;PRESIDENTE;NO;;;170;BUEN ESTADO;170;0;6;170;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;025;01;PRESIDENTE;NO;;;150;BUEN ESTADO;150;0;6;150;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;026;01;PRESIDENTE;NO;;;124;BUEN ESTADO;124;0;6;124;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;027;01;PRESIDENTE;NO;;;120;BUEN ESTADO;120;0;6;120;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;028;01;PRESIDENTE;NO;;;142;BUEN ESTADO;142;0;6;142;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;029;01;PRESIDENTE;NO;;;146;BUEN ESTADO;146;0;6;146;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;030;01;PRESIDENTE;NO;;;150;BUEN ESTADO;150;0;6;150;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;031;01;PRESIDENTE;NO;;;116;BUEN ESTADO;116;0;6;116;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;032;01;PRESIDENTE;NO;;;118;BUEN ESTADO;118;0;6;118;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;033;01;PRESIDENTE;NO;;;173;BUEN ESTADO;173;0;6;173;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;034;01;PRESIDENTE;NO;;;157;BUEN ESTADO;157;0;6;157;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;01;I.E.SANJUANDELCORDOBA;035;01;PRESIDENTE;NO;;;121;BUEN ESTADO;121;0;6;121;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;001;01;PRESIDENTE;NO;;;173;BUEN ESTADO;173;0;6;173;NO;;NO;;;SE DEJA CONSTANCIA DE QUER NO DILIGENCIARON LA CASILLA DE RECONTEO;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;002;01;PRESIDENTE;NO;;;231;BUEN ESTADO;231;0;5;231;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;003;01;PRESIDENTE;NO;;;206;BUEN ESTADO;206;0;6;206;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;004;01;PRESIDENTE;NO;;;165;BUEN ESTADO;165;0;6;165;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;005;01;PRESIDENTE;NO;;;168;BUEN ESTADO;168;0;6;168;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;006;01;PRESIDENTE;NO;;;231;BUEN ESTADO;231;0;6;231;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;007;01;PRESIDENTE;NO;;;201;BUEN ESTADO;201;0;6;201;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;008;01;PRESIDENTE;NO;;;219;BUEN ESTADO;219;0;6;219;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;009;01;PRESIDENTE;NO;;;187;BUEN ESTADO;187;0;6;187;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;010;01;PRESIDENTE;NO;;;156;BUEN ESTADO;156;0;6;156;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;011;01;PRESIDENTE;NO;;;154;BUEN ESTADO;154;0;6;154;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;012;01;PRESIDENTE;NO;;;178;BUEN ESTADO;178;0;6;178;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;013;01;PRESIDENTE;NO;;;174;BUEN ESTADO;174;0;6;174;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;014;01;PRESIDENTE;NO;;;160;BUEN ESTADO;160;0;6;160;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;015;01;PRESIDENTE;NO;;;155;BUEN ESTADO;155;0;6;155;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;016;01;PRESIDENTE;NO;;;158;BUEN ESTADO;158;0;6;158;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;017;01;PRESIDENTE;NO;;;156;BUEN ESTADO;156;0;6;156;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;018;01;PRESIDENTE;NO;;;132;BUEN ESTADO;132;0;6;132;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;019;01;PRESIDENTE;NO;;;85;BUEN ESTADO;85;0;6;85;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;020;01;PRESIDENTE;NO;;;155;BUEN ESTADO;155;0;6;155;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;02;I.E.T.COMERCIOVIRGINIAGOMEZ;021;01;PRESIDENTE;NO;;;21;BUEN ESTADO;21;0;6;21;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;001;01;PRESIDENTE;NO;;;223;BUEN ESTADO;223;0;6;223;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;002;01;PRESIDENTE;NO;;;205;BUEN ESTADO;205;0;6;205;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;003;01;PRESIDENTE;NO;;;188;BUEN ESTADO;188;0;6;188;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;004;01;PRESIDENTE;NO;;;199;BUEN ESTADO;199;0;6;199;SI;EN LOS VOTOS DE PALOMA ACLARARON QUE SON 10;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;005;01;PRESIDENTE;NO;;;183;BUEN ESTADO;183;0;6;183;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;006;01;PRESIDENTE;NO;;;199;BUEN ESTADO;199;0;6;199;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;007;01;PRESIDENTE;NO;;;131;BUEN ESTADO;131;0;6;131;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;008;01;PRESIDENTE;NO;;;121;BUEN ESTADO;121;0;6;121;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;009;01;PRESIDENTE;NO;;;126;BUEN ESTADO;126;0;6;126;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;010;01;PRESIDENTE;NO;;;110;BUEN ESTADO;110;0;6;110;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;011;01;PRESIDENTE;NO;;;124;BUEN ESTADO;124;0;6;124;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;012;01;PRESIDENTE;NO;;;124;BUEN ESTADO;124;0;6;124;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;013;01;PRESIDENTE;NO;;;114;BUEN ESTADO;114;0;5;114;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;014;01;PRESIDENTE;NO;;;124;BUEN ESTADO;124;0;6;124;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;015;01;PRESIDENTE;NO;;;126;BUEN ESTADO;126;0;6;126;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;016;01;PRESIDENTE;NO;;;133;BUEN ESTADO;133;0;6;133;SI;TIENE UNA ENMENDADURA PERO AL SUMAR SI COINCIDE;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;017;01;PRESIDENTE;NO;;;120;BUEN ESTADO;120;0;6;120;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;018;01;PRESIDENTE;NO;;;140;BUEN ESTADO;140;0;6;140;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;019;01;PRESIDENTE;NO;;;98;BUEN ESTADO;98;0;6;98;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;03;I.E.ENOCMENDOZARIASCOS;020;01;PRESIDENTE;NO;;;50;BUEN ESTADO;50;0;6;50;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;001;01;PRESIDENTE;NO;;;151;BUEN ESTADO;151;0;6;151;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;002;01;PRESIDENTE;NO;;;234;BUEN ESTADO;234;0;6;234;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;003;01;PRESIDENTE;NO;;;208;BUEN ESTADO;207;0;6;208;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;004;01;PRESIDENTE;NO;;;188;BUEN ESTADO;188;0;6;188;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;005;01;PRESIDENTE;NO;;;142;BUEN ESTADO;142;0;6;142;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;006;01;PRESIDENTE;NO;;;158;BUEN ESTADO;158;0;6;158;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;007;01;PRESIDENTE;NO;;;209;BUEN ESTADO;209;0;6;209;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;008;01;PRESIDENTE;NO;;;212;BUEN ESTADO;212;0;6;212;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;009;01;PRESIDENTE;NO;;;201;BUEN ESTADO;201;0;6;201;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;010;01;PRESIDENTE;NO;;;205;BUEN ESTADO;205;0;6;205;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;011;01;PRESIDENTE;NO;;;159;BUEN ESTADO;159;0;6;159;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;012;01;PRESIDENTE;NO;;;137;BUEN ESTADO;137;0;6;137;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;013;01;PRESIDENTE;NO;;;103;BUEN ESTADO;103;0;6;103;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;014;01;PRESIDENTE;NO;;;116;BUEN ESTADO;116;0;6;116;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;015;01;PRESIDENTE;NO;;;122;BUEN ESTADO;121;0;6;122;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;016;01;PRESIDENTE;NO;;;104;BUEN ESTADO;104;0;6;104;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;017;01;PRESIDENTE;NO;;;132;BUEN ESTADO;132;0;6;132;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;018;01;PRESIDENTE;NO;;;137;BUEN ESTADO;137;0;6;137;NO;;NO;;;;NO;NO;NO;NO;NO;NO;NO;NO;
21;MAGDALENA;016;CIENAGA;02;04;I.E.LICEOMODERNODELSUR;019;01;PRESIDENTE;NO;;;142;BUEN ESTADO;142;0;6;142;NO;;NO;;;;NO;NO;NO;NO;NO;NO;SI;NO;
